,person_id,id,name,role
62022,77778,tm843682,Jerrod Carmichael,DIRECTOR
62025,329265,tm824228,Andrew Shea,DIRECTOR
62034,867542,tm929810,Mauricio Corco Espinoza,DIRECTOR
62036,12676,tm463451,Fernando Villena,DIRECTOR
62042,1358313,tm1002386,Sophie Jaubert,DIRECTOR
62043,971831,tm1002386,Fabrice Gardel,DIRECTOR
62049,16990,tm934422,James Keach,DIRECTOR
62050,1637980,tm1108053,Urvashi Pathania,DIRECTOR
62056,354254,tm1079301,Mark Landsman,DIRECTOR
62060,780478,tm892008,Karishma Dube,DIRECTOR
62067,1468746,tm449495,Bentley Weiner,DIRECTOR
62075,266446,tm837011,Ana Laura Calderón,DIRECTOR
62081,236254,tm478552,Ernesto Alemany,DIRECTOR
62088,258152,tm915111,Juan Carlos Carrasco,DIRECTOR
62089,1943871,tm1048631,DocLights,DIRECTOR
62091,64710,tm452757,Stan Lathan,DIRECTOR
62092,1943871,tm1048645,DocLights,DIRECTOR
62094,1926641,tm1045140,Pat Younge,DIRECTOR
62096,1368741,tm915568,Thomas Jacobi,DIRECTOR
62097,1943871,tm1102227,DocLights,DIRECTOR
62103,1612211,tm938805,Tiffany So,DIRECTOR
62104,1636639,tm946973,Michael Milano,DIRECTOR
62108,1201228,tm988109,Andrés Gómez Tovar,DIRECTOR
62112,1618444,tm940880,Tyshun Wardlaw,DIRECTOR
62119,66899,tm898234,Chris Temple,DIRECTOR
62120,66901,tm898234,Zach Ingrasci,DIRECTOR
62121,1991577,tm961041,Maxx Caicedo,DIRECTOR
62122,1991652,tm961041,Nelson G. Navarrete,DIRECTOR
62129,695350,tm671829,Patrícia Vidal Delgado,DIRECTOR
62130,777361,tm915587,Thomas Risch,DIRECTOR
62141,1538863,tm920345,Katie Hinman,DIRECTOR
62142,241521,tm920345,Toby Oppenheimer,DIRECTOR
62169,276719,tm907869,Miguel Angel Caballero,DIRECTOR
62171,1020421,tm830691,Leonardo Linkowski,DIRECTOR
62173,689430,tm602038,George Kunhardt,DIRECTOR
62174,141885,tm602038,Peter W. Kunhardt,DIRECTOR
62175,689457,tm602038,Teddy Kunhardt,DIRECTOR
62186,116348,tm897453,Jeanette Dilone,DIRECTOR
62187,1214572,tm834994,Raúl Koler,DIRECTOR
62188,69510,tm825452,Jon Alpert,DIRECTOR
62189,300849,tm825452,Matthew O'Neill,DIRECTOR
62194,170954,tm979287,Sandra Restrepo,DIRECTOR
62199,1698320,tm980981,Gabriela Garcia Medina,DIRECTOR
62208,1073264,tm519170,Charles Vuolo,DIRECTOR
62209,1073267,tm519170,Andre Phillips,DIRECTOR
62224,325843,tm956831,Alan Muraoka,DIRECTOR
62225,188285,tm956831,Chuck Vinson,DIRECTOR
62226,661009,tm956831,Saxton Moore,DIRECTOR
62232,255490,tm840119,Ken Rodgers,DIRECTOR
62233,1641408,tm972390,Khadifa Wong,DIRECTOR
62237,1621700,tm937015,Marie McGovern,DIRECTOR
62238,1621701,tm937015,Martin Dunn,DIRECTOR
62247,282469,tm941969,Ethosheia Hylton,DIRECTOR
62254,1706985,tm982870,Lorena Gordon,DIRECTOR
62260,331305,tm1159808,Carey Williams,DIRECTOR
62271,1095258,tm954272,Federico Marcello,DIRECTOR
62272,359765,tm954272,Mariano Biasin,DIRECTOR
62276,1131979,tm483034,Diana Peralta,DIRECTOR
62287,1632704,tm945817,Martina Mossell Lee,DIRECTOR
62297,1101121,tm924252,Letia Solomon,DIRECTOR
62298,336665,tm857582,Amy Schatz,DIRECTOR
62380,3349,tm244142,Matt Reeves,DIRECTOR
62469,12063,tm372685,Kenneth Branagh,DIRECTOR
62530,3669,tm305113,Denis Villeneuve,DIRECTOR
62600,176005,tm1047284,Ryusuke Hamaguchi,DIRECTOR
62650,8024,tm855362,Guillermo del Toro,DIRECTOR
62721,590681,tm460711,Shawn Levy,DIRECTOR
62783,5216,tm827124,Lana Wachowski,DIRECTOR
62827,3863,tm860276,Ilya Naishuller,DIRECTOR
62884,4665,tm429301,Wes Anderson,DIRECTOR
62923,1125,tm996853,Stephen Chbosky,DIRECTOR
63012,272856,tm820276,Reinaldo Marcus Green,DIRECTOR
63111,4507,tm434720,Matthew Vaughn,DIRECTOR
63154,2779,tm453779,Steven Spielberg,DIRECTOR
63166,10437,tm490639,Barry Levinson,DIRECTOR
63219,4591,tm841254,Ridley Scott,DIRECTOR
63263,340583,tm474190,Everardo Gout,DIRECTOR
63307,25796,tm1102731,Michael Showalter,DIRECTOR
63357,66886,tm1143365,Sam Jones,DIRECTOR
63420,6950,tm1063493,Patrick Hughes,DIRECTOR
63481,33234,tm239632,Justin Lin,DIRECTOR
63522,6315,tm1142230,Steven Soderbergh,DIRECTOR
63543,589353,tm448779,Scott Cooper,DIRECTOR
63587,46275,tm418586,Jon M. Chu,DIRECTOR
63611,654221,tm1088379,Christopher Winterbauer,DIRECTOR
63628,308,tm1187459,Bo Burnham,DIRECTOR
63671,2709,tm826359,James Wan,DIRECTOR
63735,12144,tm299698,James Gunn,DIRECTOR
63743,400037,ts225228,Xawery Żuławski,DIRECTOR
63787,21458,tm816376,David Gordon Green,DIRECTOR
63811,367929,ts270943,Peter Hoar,DIRECTOR
63844,67975,tm1191092,Michael John Warren,DIRECTOR
63967,5606,tm893885,Zack Snyder,DIRECTOR
64004,839642,tm887078,Emma Seligman,DIRECTOR
64052,20643,tm239926,Adam Wingard,DIRECTOR
64058,87831,tm1000681,Natalie Morales,DIRECTOR
64084,31207,tm355775,Sarah Smith,DIRECTOR
64115,6315,tm1037456,Steven Soderbergh,DIRECTOR
64139,165374,tm846332,Shaka King,DIRECTOR
64155,2569,tm1019345,Megan Park,DIRECTOR
64230,1828,tm463117,Alan Taylor,DIRECTOR
64271,607037,tm855361,Lisa Joy,DIRECTOR
64331,1763042,tm474986,Simon McQuoid,DIRECTOR
64414,7026,tm855154,John Lee Hancock,DIRECTOR
64440,6050,tm1029297,Clint Eastwood,DIRECTOR
64457,1435701,tm996854,Chris Palmer,DIRECTOR
64459,159658,tm1196415,Ryan Polito,DIRECTOR
64492,208411,tm405069,Michael Chaves,DIRECTOR
64530,125740,tm1128929,Eran Creevy,DIRECTOR
64531,2124796,tm1128929,Joe Pearlman,DIRECTOR
64532,1012417,tm1128929,Casey Patterson,DIRECTOR
64533,286355,tm1128929,Giorgio Testi,DIRECTOR
64574,20564,tm434041,Malcolm D. Lee,DIRECTOR
64607,3670,tm817523,Taylor Sheridan,DIRECTOR
64628,231887,tm1077020,Matt Peters,DIRECTOR
64632,1176639,tm1177443,Chris Chapman,DIRECTOR
64669,690768,tm863813,Jérémie Guez,DIRECTOR
64707,106582,tm350225,Marilyn Agrelo,DIRECTOR
64713,1207229,ts286749,Po-Hao Hung,DIRECTOR
64721,2042210,tm1074889,Dani Vitale,DIRECTOR
64735,36618,tm1048591,Michael Dowse,DIRECTOR
64780,1921,tm889591,Neil Burger,DIRECTOR
64785,1930200,tm985549,Florian Kasperski,DIRECTOR
64786,1930432,tm985549,Robert Harold,DIRECTOR
64802,10888,tm983428,Robin Wright,DIRECTOR
64806,69510,tm1080107,Jon Alpert,DIRECTOR
64812,195580,tm983967,Jay Rosenblatt,DIRECTOR
64820,318760,tm1072577,Alison Klayman,DIRECTOR
64857,50042,tm1042385,Ben Winston,DIRECTOR
64880,330348,tm1038183,Bartlett Sher,DIRECTOR
64902,1435701,tm996852,Chris Palmer,DIRECTOR
64929,27098,tm930306,Sam Liu,DIRECTOR
64944,38969,tm1073248,Garret Price,DIRECTOR
64971,263980,tm920294,Ben Sharrock,DIRECTOR
64999,767203,tm1108311,Jamie Roberts,DIRECTOR
65021,236109,tm983719,Nanfu Wang,DIRECTOR
65087,9103,tm462899,Tim Story,DIRECTOR
65115,1745425,tm998324,Jeff Wamester,DIRECTOR
65132,1105969,tm984318,Amalia Ulman,DIRECTOR
65134,198922,tm1082932,Penny Lane,DIRECTOR
65150,15667,tm1023082,Trey Parker,DIRECTOR
65158,1873988,tm1142054,Yemisi Brookes,DIRECTOR
65190,22045,tm1065887,Ethan Spaulding,DIRECTOR
65239,188941,tm999894,T.J. Martin,DIRECTOR
65240,188939,tm999894,Daniel Lindsay,DIRECTOR
65254,50353,tm1116102,Andy Ostroy,DIRECTOR
65276,814672,tm982302,Eddie Huang,DIRECTOR
65289,38906,tm1198765,Troy Miller,DIRECTOR
65295,97723,tm1104792,Brillante Mendoza,DIRECTOR
65314,630444,tm1119965,Steve Acevedo,DIRECTOR
65322,66118,tm852412,Natalia Meta,DIRECTOR
65344,46364,tm1143432,Danny Gold,DIRECTOR
65350,139487,tm897377,Goro Miyazaki,DIRECTOR
65375,417900,tm1165098,Bruce David Klein,DIRECTOR
65390,49421,ts306128,Erik Matti,DIRECTOR
65402,596304,tm1045387,Sonja Sohn,DIRECTOR
65427,292773,tm1117350,Pedro González Bermúdez,DIRECTOR
65429,66532,tm1150598,Lance Bangs,DIRECTOR
65430,83004,tm1150598,Moses Storm,DIRECTOR
65439,105686,ts286151,Christian Zübert,DIRECTOR
65454,23635,tm1117330,Tommy Oliver,DIRECTOR
65455,130285,ts296257,Darrell Van Citters,DIRECTOR
65460,1697854,tm1005150,Hannah Olson,DIRECTOR
65491,1093226,tm1165419,Julia Marchesi,DIRECTOR
65500,322357,tm1123844,John Maggio,DIRECTOR
65514,1253184,tm927985,David Midell,DIRECTOR
65519,29657,ts305355,Dennis McNicholas,DIRECTOR
65533,1978796,tm994417,Nick Bilton,DIRECTOR
65540,77799,ts245496,Marc Webb,DIRECTOR
65551,320080,tm1176916,David France,DIRECTOR
65566,2327990,tm1195154,Michael León,DIRECTOR
65569,352804,tm1076639,Greg Franklin,DIRECTOR
65573,16219,tm1104297,Max Joseph,DIRECTOR
65584,450613,tm1035252,Michelle Johnston,DIRECTOR
65591,67028,ts296148,Fenton Bailey,DIRECTOR
65592,67029,ts296148,Randy Barbato,DIRECTOR
65594,935678,tm946691,Christopher Frierson,DIRECTOR
65600,12676,tm1113744,Fernando Villena,DIRECTOR
65605,100183,ts307655,Bruno Barreto,DIRECTOR
65616,5566,tm1144779,Frank Marshall,DIRECTOR
65633,39193,tm1129730,Alex Gibney,DIRECTOR
65646,375582,tm1150554,Keith Cossrow,DIRECTOR
65667,322357,tm1057195,John Maggio,DIRECTOR
65679,387380,tm1069971,Talia Lugacy,DIRECTOR
65687,72704,ts283228,Dagur Kári,DIRECTOR
65690,655518,tm1082029,Michael Hull,DIRECTOR
65726,71207,tm946999,Dani de la Orden,DIRECTOR
65740,117008,tm1165092,Fabien Constant,DIRECTOR
65742,937271,tm1171915,Drew Michael,DIRECTOR
65750,213067,tm1042072,Salima Koroma,DIRECTOR
65751,820497,tm1018180,Tim Travers Hawkins,DIRECTOR
65764,308406,tm1043724,Sean Fine,DIRECTOR
65765,308407,tm1043724,Andrea Nix,DIRECTOR
65766,291542,tm1065739,Erick Oh,DIRECTOR
65780,129202,ts226463,Pablo Fendrik,DIRECTOR
65818,2274496,tm1178173,Kiana Moore,DIRECTOR
65819,731398,tm1178173,Tiffany Johnson,DIRECTOR
65831,2044403,tm1095455,Jakob Hochendoner,DIRECTOR
65832,184414,tm1095455,Drew Dickler,DIRECTOR
65833,374270,tm983760,Maisie Crow,DIRECTOR
65837,147322,tm889002,Megan Mylan,DIRECTOR
65841,1791932,tm996338,Jan Oliver Lucks,DIRECTOR
65878,1184369,tm824288,Lissette Feliciano,DIRECTOR
65881,404528,tm1031132,Jeanne Jordan,DIRECTOR
65976,13517,tm1137707,Joel Gallen,DIRECTOR
65993,3809,tm1023985,Antoine Fuqua,DIRECTOR
66000,1122486,tm1037532,Giselle Bailey,DIRECTOR
66001,268058,tm1037532,Nneka Onuorah,DIRECTOR
66037,157566,tm998830,Sam Pollard,DIRECTOR
66038,113773,tm1100226,Steven Cantor,DIRECTOR
66039,1365053,tm1100226,Jonathan Field,DIRECTOR
66044,1887281,tm1059945,Judd Ehrlich,DIRECTOR
66048,1170618,tm916741,Eduardo Rivero,DIRECTOR
66060,187186,tm988074,Eric Lange,DIRECTOR
66071,198532,tm1048663,Marcos Carnevale,DIRECTOR
66073,34336,tm1110904,Michael Bonfiglio,DIRECTOR
66074,1934614,tm1046744,Xavier Fournier,DIRECTOR
66075,1934661,tm1046744,Frédéric Ralière,DIRECTOR
66087,1648425,tm1178377,Hasan Hadi,DIRECTOR
66098,1808637,tm1017409,Natalie Jasmine Harris,DIRECTOR
66104,309691,tm1018179,José María Cabral,DIRECTOR
66133,2185326,tm1144881,James Bland,DIRECTOR
66134,1206894,tm1076560,Sophia Nahli Allison,DIRECTOR
66158,336665,tm1031648,Amy Schatz,DIRECTOR
66164,1020214,tm1033249,Alex Parkinson,DIRECTOR
66166,1607290,tm1118685,Nadia Hallgren,DIRECTOR
66167,1511385,tm1118685,Kristian Mercado,DIRECTOR
66171,266975,tm1044068,Jean Gabriel Guerra,DIRECTOR
66176,1889316,tm1065494,Lin Que Ayoung,DIRECTOR
66179,1825318,tm1001483,Marcial Pilataxi,DIRECTOR
66180,1929918,tm1001483,Aracelie Colón,DIRECTOR
66181,1929840,tm1001483,Camille Dianand,DIRECTOR
66182,1698856,tm1001483,Shane Fleming,DIRECTOR
66183,1929728,tm1001483,Arlet Guallpa,DIRECTOR
66184,1929948,tm1001483,Rosemary Colón-Martinez,DIRECTOR
66188,2012339,tm1076487,Devin Amar,DIRECTOR
66189,781112,tm1076487,Charles Todd,DIRECTOR
66196,262732,tm1000095,Ignacio F. Rodó,DIRECTOR
66198,1511385,tm1107877,Kristian Mercado,DIRECTOR
66200,71451,tm1172734,Simón Brand,DIRECTOR
66201,308056,tm1131113,Sebastián Alfie,DIRECTOR
66217,807125,tm1128515,Dan Levy Dagerman,DIRECTOR
66239,1784329,tm1143774,Phumi Morare,DIRECTOR
66243,1970024,tm1069463,Omar Kamara,DIRECTOR
66250,934170,tm1133028,Michelle Beck,DIRECTOR
66256,1139073,ts306106,Peter Ho,DIRECTOR
66268,1658932,tm1035228,Jessica Kavana Dornbusch,DIRECTOR
66273,870939,tm1019871,Ria Tobaccowala,DIRECTOR
66286,189944,tm1085585,Ettore D'Alessandro,DIRECTOR
66297,2019998,tm1076044,Mark Taylor,DIRECTOR
66298,2014715,tm1076044,Joanna Hepworth,DIRECTOR
66328,801018,tm1133070,Rudy Valdez,DIRECTOR
66341,600441,tm1066107,Francesco Zippel,DIRECTOR
66343,12202,tm1075118,Marlon Wayans,DIRECTOR
66345,320175,tm1103875,Peter Orton,DIRECTOR
66355,1899162,tm1039684,Jacqueline Pereda,DIRECTOR
66365,1567817,tm927169,Moly Kane,DIRECTOR
66377,781112,tm1082718,Charles Todd,DIRECTOR
66378,2012339,tm1082718,Devin Amar,DIRECTOR
66391,2305203,tm1067128,Mariel Garcia Spooner,DIRECTOR
66392,1742757,tm989132,Richard Butterworth,DIRECTOR
